userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000152804	HHEX	hematopoietically expressed homeobox	3087	https://www.ncbi.nlm.nih.gov/gene/?term=3087
ENSG00000177363	LRRN4CL	LRRN4 C-terminal like	221091	https://www.ncbi.nlm.nih.gov/gene/?term=221091
ENSG00000104341	LAPTM4B	lysosomal protein transmembrane 4 beta	55353	https://www.ncbi.nlm.nih.gov/gene/?term=55353
ENSG00000158373	HIST1H2BD	histone cluster 1 H2B family member d	3017	https://www.ncbi.nlm.nih.gov/gene/?term=3017
ENSG00000170091	NSG2	neuronal vesicle trafficking associated 2	51617	https://www.ncbi.nlm.nih.gov/gene/?term=51617
ENSG00000073737	DHRS9	dehydrogenase/reductase 9	10170	https://www.ncbi.nlm.nih.gov/gene/?term=10170
ENSG00000152061	RABGAP1L	RAB GTPase activating protein 1 like	9910	https://www.ncbi.nlm.nih.gov/gene/?term=9910
ENSG00000142657	PGD	phosphogluconate dehydrogenase	5226	https://www.ncbi.nlm.nih.gov/gene/?term=5226
ENSG00000124795	DEK	DEK proto-oncogene	7913	https://www.ncbi.nlm.nih.gov/gene/?term=7913
ENSG00000184182	UBE2F	ubiquitin conjugating enzyme E2 F (putative)	140739	https://www.ncbi.nlm.nih.gov/gene/?term=140739
ENSG00000175066	GK5	glycerol kinase 5	256356	https://www.ncbi.nlm.nih.gov/gene/?term=256356
ENSG00000113615	SEC24A	SEC24 homolog A, COPII coat complex component	10802	https://www.ncbi.nlm.nih.gov/gene/?term=10802
ENSG00000174695	TMEM167A	transmembrane protein 167A	153339	https://www.ncbi.nlm.nih.gov/gene/?term=153339
ENSG00000119138	KLF9	Kruppel like factor 9	687	https://www.ncbi.nlm.nih.gov/gene/?term=687
ENSG00000156671	SAMD8	sterile alpha motif domain containing 8	142891	https://www.ncbi.nlm.nih.gov/gene/?term=142891
ENSG00000174125	TLR1	toll like receptor 1	7096	https://www.ncbi.nlm.nih.gov/gene/?term=7096
ENSG00000165288	BRWD3	bromodomain and WD repeat domain containing 3	254065	https://www.ncbi.nlm.nih.gov/gene/?term=254065
ENSG00000144597	EAF1	ELL associated factor 1	85403	https://www.ncbi.nlm.nih.gov/gene/?term=85403
ENSG00000072818	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	9744	https://www.ncbi.nlm.nih.gov/gene/?term=9744
ENSG00000164611	PTTG1	pituitary tumor-transforming 1	9232	https://www.ncbi.nlm.nih.gov/gene/?term=9232
ENSG00000106853	PTGR1	prostaglandin reductase 1	22949	https://www.ncbi.nlm.nih.gov/gene/?term=22949
ENSG00000134198	TSPAN2	tetraspanin 2	10100	https://www.ncbi.nlm.nih.gov/gene/?term=10100
ENSG00000173890	GPR160	G protein-coupled receptor 160	26996	https://www.ncbi.nlm.nih.gov/gene/?term=26996
ENSG00000105778	AVL9	AVL9 cell migration associated	23080	https://www.ncbi.nlm.nih.gov/gene/?term=23080
ENSG00000180316	PNPLA1	patatin like phospholipase domain containing 1	285848	https://www.ncbi.nlm.nih.gov/gene/?term=285848
ENSG00000141480	ARRB2	arrestin beta 2	409	https://www.ncbi.nlm.nih.gov/gene/?term=409
ENSG00000066777	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	https://www.ncbi.nlm.nih.gov/gene/?term=10565
ENSG00000159459	UBR1	ubiquitin protein ligase E3 component n-recognin 1	197131	https://www.ncbi.nlm.nih.gov/gene/?term=197131
ENSG00000155975	VPS37A	VPS37A, ESCRT-I subunit	137492	https://www.ncbi.nlm.nih.gov/gene/?term=137492
ENSG00000111912	NCOA7	nuclear receptor coactivator 7	135112	https://www.ncbi.nlm.nih.gov/gene/?term=135112
ENSG00000185340	GAS2L1	growth arrest specific 2 like 1	10634	https://www.ncbi.nlm.nih.gov/gene/?term=10634
ENSG00000088726	TMEM40	transmembrane protein 40	55287	https://www.ncbi.nlm.nih.gov/gene/?term=55287
ENSG00000091106	NLRC4	NLR family CARD domain containing 4	58484	https://www.ncbi.nlm.nih.gov/gene/?term=58484
ENSG00000156413	FUT6	fucosyltransferase 6	2528	https://www.ncbi.nlm.nih.gov/gene/?term=2528
ENSG00000042062	RIPOR3	RIPOR family member 3	140876	https://www.ncbi.nlm.nih.gov/gene/?term=140876
ENSG00000133247	KMT5C	lysine methyltransferase 5C	84787	https://www.ncbi.nlm.nih.gov/gene/?term=84787
ENSG00000186417	GLDN	gliomedin	342035	https://www.ncbi.nlm.nih.gov/gene/?term=342035
ENSG00000170525	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	5209	https://www.ncbi.nlm.nih.gov/gene/?term=5209
ENSG00000132646	PCNA	proliferating cell nuclear antigen	5111	https://www.ncbi.nlm.nih.gov/gene/?term=5111
ENSG00000048649	RSF1	remodeling and spacing factor 1	51773	https://www.ncbi.nlm.nih.gov/gene/?term=51773
ENSG00000162836	ACP6	acid phosphatase 6, lysophosphatidic	51205	https://www.ncbi.nlm.nih.gov/gene/?term=51205
ENSG00000140682	TGFB1I1	transforming growth factor beta 1 induced transcript 1	7041	https://www.ncbi.nlm.nih.gov/gene/?term=7041
ENSG00000197584	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2	10242	https://www.ncbi.nlm.nih.gov/gene/?term=10242
ENSG00000198356	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)	439	https://www.ncbi.nlm.nih.gov/gene/?term=439
ENSG00000117394	SLC2A1	solute carrier family 2 member 1	6513	https://www.ncbi.nlm.nih.gov/gene/?term=6513
ENSG00000196352	CD55	CD55 molecule (Cromer blood group)	1604	https://www.ncbi.nlm.nih.gov/gene/?term=1604
ENSG00000121211	MND1	meiotic nuclear divisions 1	84057	https://www.ncbi.nlm.nih.gov/gene/?term=84057
ENSG00000163449	TMEM169	transmembrane protein 169	92691	https://www.ncbi.nlm.nih.gov/gene/?term=92691
ENSG00000164181	ELOVL7	ELOVL fatty acid elongase 7	79993	https://www.ncbi.nlm.nih.gov/gene/?term=79993
ENSG00000084710	EFR3B	EFR3 homolog B	22979	https://www.ncbi.nlm.nih.gov/gene/?term=22979
ENSG00000197930	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha	30001	https://www.ncbi.nlm.nih.gov/gene/?term=30001
ENSG00000184661	CDCA2	cell division cycle associated 2	157313	https://www.ncbi.nlm.nih.gov/gene/?term=157313
ENSG00000189334	S100A14	S100 calcium binding protein A14	57402	https://www.ncbi.nlm.nih.gov/gene/?term=57402
ENSG00000212864	RNF208	ring finger protein 208	727800	https://www.ncbi.nlm.nih.gov/gene/?term=727800
ENSG00000132912	DCTN4	dynactin subunit 4	51164	https://www.ncbi.nlm.nih.gov/gene/?term=51164
ENSG00000154447	SH3RF1	SH3 domain containing ring finger 1	57630	https://www.ncbi.nlm.nih.gov/gene/?term=57630
ENSG00000163041	H3F3A	H3 histone family member 3A	3020	https://www.ncbi.nlm.nih.gov/gene/?term=3020
ENSG00000175984	DENND2C	DENN domain containing 2C	163259	https://www.ncbi.nlm.nih.gov/gene/?term=163259
ENSG00000228049	POLR2J2	RNA polymerase II subunit J2	246721	https://www.ncbi.nlm.nih.gov/gene/?term=246721
ENSG00000115657	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	10058	https://www.ncbi.nlm.nih.gov/gene/?term=10058
ENSG00000173744	AGFG1	ArfGAP with FG repeats 1	3267	https://www.ncbi.nlm.nih.gov/gene/?term=3267
ENSG00000121653	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1	9479	https://www.ncbi.nlm.nih.gov/gene/?term=9479
ENSG00000121578	B4GALT4	beta-1,4-galactosyltransferase 4	8702	https://www.ncbi.nlm.nih.gov/gene/?term=8702
ENSG00000139323	POC1B	POC1 centriolar protein B	282809	https://www.ncbi.nlm.nih.gov/gene/?term=282809
ENSG00000102265	TIMP1	TIMP metallopeptidase inhibitor 1	7076	https://www.ncbi.nlm.nih.gov/gene/?term=7076
ENSG00000109083	IFT20	intraflagellar transport 20	90410	https://www.ncbi.nlm.nih.gov/gene/?term=90410
ENSG00000184005	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	256435	https://www.ncbi.nlm.nih.gov/gene/?term=256435
ENSG00000111885	MAN1A1	mannosidase alpha class 1A member 1	4121	https://www.ncbi.nlm.nih.gov/gene/?term=4121
ENSG00000157107	FCHO2	FCH domain only 2	115548	https://www.ncbi.nlm.nih.gov/gene/?term=115548
ENSG00000086506	HBQ1	hemoglobin subunit theta 1	3049	https://www.ncbi.nlm.nih.gov/gene/?term=3049
ENSG00000167434	CA4	carbonic anhydrase 4	762	https://www.ncbi.nlm.nih.gov/gene/?term=762
ENSG00000180776	ZDHHC20	zinc finger DHHC-type containing 20	253832	https://www.ncbi.nlm.nih.gov/gene/?term=253832
ENSG00000114978	MOB1A	MOB kinase activator 1A	55233	https://www.ncbi.nlm.nih.gov/gene/?term=55233
ENSG00000169231	THBS3	thrombospondin 3	7059	https://www.ncbi.nlm.nih.gov/gene/?term=7059
ENSG00000115541	HSPE1	heat shock protein family E (Hsp10) member 1	3336	https://www.ncbi.nlm.nih.gov/gene/?term=3336
ENSG00000121691	CAT	catalase	847	https://www.ncbi.nlm.nih.gov/gene/?term=847
ENSG00000213903	LTB4R	leukotriene B4 receptor	1241	https://www.ncbi.nlm.nih.gov/gene/?term=1241
ENSG00000156052	GNAQ	G protein subunit alpha q	2776	https://www.ncbi.nlm.nih.gov/gene/?term=2776
ENSG00000137267	TUBB2A	tubulin beta 2A class IIa	7280	https://www.ncbi.nlm.nih.gov/gene/?term=7280
ENSG00000184557	SOCS3	suppressor of cytokine signaling 3	9021	https://www.ncbi.nlm.nih.gov/gene/?term=9021
ENSG00000130821	SLC6A8	solute carrier family 6 member 8	6535	https://www.ncbi.nlm.nih.gov/gene/?term=6535
ENSG00000159556	ISL2	ISL LIM homeobox 2	64843	https://www.ncbi.nlm.nih.gov/gene/?term=64843
ENSG00000147174	GCNA	germ cell nuclear acidic peptidase	93953	https://www.ncbi.nlm.nih.gov/gene/?term=93953
ENSG00000136026	CKAP4	cytoskeleton associated protein 4	10970	https://www.ncbi.nlm.nih.gov/gene/?term=10970
ENSG00000204414	CSHL1	chorionic somatomammotropin hormone like 1	1444	https://www.ncbi.nlm.nih.gov/gene/?term=1444
ENSG00000188687	SLC4A5	solute carrier family 4 member 5	57835	https://www.ncbi.nlm.nih.gov/gene/?term=57835
ENSG00000159259	CHAF1B	chromatin assembly factor 1 subunit B	8208	https://www.ncbi.nlm.nih.gov/gene/?term=8208
ENSG00000136861	CDK5RAP2	CDK5 regulatory subunit associated protein 2	55755	https://www.ncbi.nlm.nih.gov/gene/?term=55755
ENSG00000164332	UBLCP1	ubiquitin like domain containing CTD phosphatase 1	134510	https://www.ncbi.nlm.nih.gov/gene/?term=134510
ENSG00000065534	MYLK	myosin light chain kinase	4638	https://www.ncbi.nlm.nih.gov/gene/?term=4638
ENSG00000145384	FABP2	fatty acid binding protein 2	2169	https://www.ncbi.nlm.nih.gov/gene/?term=2169
ENSG00000273841	TAF9	TATA-box binding protein associated factor 9	6880	https://www.ncbi.nlm.nih.gov/gene/?term=6880
ENSG00000100290	BIK	BCL2 interacting killer	638	https://www.ncbi.nlm.nih.gov/gene/?term=638
ENSG00000175643	RMI2	RecQ mediated genome instability 2	116028	https://www.ncbi.nlm.nih.gov/gene/?term=116028
ENSG00000029993	HMGB3	high mobility group box 3	3149	https://www.ncbi.nlm.nih.gov/gene/?term=3149
ENSG00000155096	AZIN1	antizyme inhibitor 1	51582	https://www.ncbi.nlm.nih.gov/gene/?term=51582
ENSG00000161888	SPC24	SPC24, NDC80 kinetochore complex component	147841	https://www.ncbi.nlm.nih.gov/gene/?term=147841
ENSG00000117533	VAMP4	vesicle associated membrane protein 4	8674	https://www.ncbi.nlm.nih.gov/gene/?term=8674
ENSG00000242616	GNG10	G protein subunit gamma 10	2790	https://www.ncbi.nlm.nih.gov/gene/?term=2790
ENSG00000181788	SIAH2	siah E3 ubiquitin protein ligase 2	6478	https://www.ncbi.nlm.nih.gov/gene/?term=6478
ENSG00000137814	HAUS2	HAUS augmin like complex subunit 2	55142	https://www.ncbi.nlm.nih.gov/gene/?term=55142
ENSG00000166037	CEP57	centrosomal protein 57	9702	https://www.ncbi.nlm.nih.gov/gene/?term=9702
ENSG00000134242	PTPN22	protein tyrosine phosphatase, non-receptor type 22	26191	https://www.ncbi.nlm.nih.gov/gene/?term=26191
ENSG00000130202	NECTIN2	nectin cell adhesion molecule 2	5819	https://www.ncbi.nlm.nih.gov/gene/?term=5819
ENSG00000112062	MAPK14	mitogen-activated protein kinase 14	1432	https://www.ncbi.nlm.nih.gov/gene/?term=1432
ENSG00000087157	PGS1	phosphatidylglycerophosphate synthase 1	9489	https://www.ncbi.nlm.nih.gov/gene/?term=9489
ENSG00000145817	YIPF5	Yip1 domain family member 5	81555	https://www.ncbi.nlm.nih.gov/gene/?term=81555
ENSG00000261308	FIGNL2	fidgetin like 2	401720	https://www.ncbi.nlm.nih.gov/gene/?term=401720
ENSG00000272196	HIST2H2AA4	histone cluster 2 H2A family member a4	723790	https://www.ncbi.nlm.nih.gov/gene/?term=723790
ENSG00000115514	TXNDC9	thioredoxin domain containing 9	10190	https://www.ncbi.nlm.nih.gov/gene/?term=10190
ENSG00000223802	GDF1	growth differentiation factor 1	2657	https://www.ncbi.nlm.nih.gov/gene/?term=2657
ENSG00000223802	CERS1	ceramide synthase 1	10715	https://www.ncbi.nlm.nih.gov/gene/?term=10715
ENSG00000062282	DGAT2	diacylglycerol O-acyltransferase 2	84649	https://www.ncbi.nlm.nih.gov/gene/?term=84649
ENSG00000284753	ECE2	endothelin converting enzyme 2	9718	https://www.ncbi.nlm.nih.gov/gene/?term=9718
ENSG00000284753	EEF1AKMT4	EEF1A lysine methyltransferase 4	110599564	https://www.ncbi.nlm.nih.gov/gene/?term=110599564
ENSG00000111669	TPI1	triosephosphate isomerase 1	7167	https://www.ncbi.nlm.nih.gov/gene/?term=7167
ENSG00000093144	ECHDC1	ethylmalonyl-CoA decarboxylase 1	55862	https://www.ncbi.nlm.nih.gov/gene/?term=55862
ENSG00000141985	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	6455	https://www.ncbi.nlm.nih.gov/gene/?term=6455
ENSG00000143545	RAB13	RAB13, member RAS oncogene family	5872	https://www.ncbi.nlm.nih.gov/gene/?term=5872
ENSG00000188375	H3F3C	H3 histone family member 3C	440093	https://www.ncbi.nlm.nih.gov/gene/?term=440093
ENSG00000166046	TCP11L2	t-complex 11 like 2	255394	https://www.ncbi.nlm.nih.gov/gene/?term=255394
ENSG00000054967	RELT	RELT, TNF receptor	84957	https://www.ncbi.nlm.nih.gov/gene/?term=84957
ENSG00000138449	SLC40A1	solute carrier family 40 member 1	30061	https://www.ncbi.nlm.nih.gov/gene/?term=30061
ENSG00000130755	GMFG	glia maturation factor gamma	9535	https://www.ncbi.nlm.nih.gov/gene/?term=9535
ENSG00000169895	SYAP1	synapse associated protein 1	94056	https://www.ncbi.nlm.nih.gov/gene/?term=94056
ENSG00000088325	TPX2	TPX2, microtubule nucleation factor	22974	https://www.ncbi.nlm.nih.gov/gene/?term=22974
ENSG00000163512	AZI2	5-azacytidine induced 2	64343	https://www.ncbi.nlm.nih.gov/gene/?term=64343
ENSG00000033170	FUT8	fucosyltransferase 8	2530	https://www.ncbi.nlm.nih.gov/gene/?term=2530
ENSG00000197632	SERPINB2	serpin family B member 2	5055	https://www.ncbi.nlm.nih.gov/gene/?term=5055
ENSG00000115129	TP53I3	tumor protein p53 inducible protein 3	9540	https://www.ncbi.nlm.nih.gov/gene/?term=9540
ENSG00000100865	CINP	cyclin dependent kinase 2 interacting protein	51550	https://www.ncbi.nlm.nih.gov/gene/?term=51550
ENSG00000092531	SNAP23	synaptosome associated protein 23	8773	https://www.ncbi.nlm.nih.gov/gene/?term=8773
ENSG00000178175	ZNF366	zinc finger protein 366	167465	https://www.ncbi.nlm.nih.gov/gene/?term=167465
ENSG00000213859	KCTD11	potassium channel tetramerization domain containing 11	147040	https://www.ncbi.nlm.nih.gov/gene/?term=147040
ENSG00000149554	CHEK1	checkpoint kinase 1	1111	https://www.ncbi.nlm.nih.gov/gene/?term=1111
ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12	8038	https://www.ncbi.nlm.nih.gov/gene/?term=8038
ENSG00000111640	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597	https://www.ncbi.nlm.nih.gov/gene/?term=2597
ENSG00000239779	WBP1	WW domain binding protein 1	23559	https://www.ncbi.nlm.nih.gov/gene/?term=23559
ENSG00000087237	CETP	cholesteryl ester transfer protein	1071	https://www.ncbi.nlm.nih.gov/gene/?term=1071
ENSG00000158161	EYA3	EYA transcriptional coactivator and phosphatase 3	2140	https://www.ncbi.nlm.nih.gov/gene/?term=2140
ENSG00000142945	KIF2C	kinesin family member 2C	11004	https://www.ncbi.nlm.nih.gov/gene/?term=11004
ENSG00000115091	ACTR3	actin related protein 3	10096	https://www.ncbi.nlm.nih.gov/gene/?term=10096
ENSG00000076770	MBNL3	muscleblind like splicing regulator 3	55796	https://www.ncbi.nlm.nih.gov/gene/?term=55796
ENSG00000178814	OPLAH	5-oxoprolinase, ATP-hydrolysing	26873	https://www.ncbi.nlm.nih.gov/gene/?term=26873
ENSG00000141526	SLC16A3	solute carrier family 16 member 3	9123	https://www.ncbi.nlm.nih.gov/gene/?term=9123
ENSG00000198933	TBKBP1	TBK1 binding protein 1	9755	https://www.ncbi.nlm.nih.gov/gene/?term=9755
ENSG00000102007	PLP2	proteolipid protein 2	5355	https://www.ncbi.nlm.nih.gov/gene/?term=5355
ENSG00000089351	GRAMD1A	GRAM domain containing 1A	57655	https://www.ncbi.nlm.nih.gov/gene/?term=57655
ENSG00000068305	MEF2A	myocyte enhancer factor 2A	4205	https://www.ncbi.nlm.nih.gov/gene/?term=4205
ENSG00000128708	HAT1	histone acetyltransferase 1	8520	https://www.ncbi.nlm.nih.gov/gene/?term=8520
ENSG00000109046	WSB1	WD repeat and SOCS box containing 1	26118	https://www.ncbi.nlm.nih.gov/gene/?term=26118
ENSG00000149243	KLHL35	kelch like family member 35	283212	https://www.ncbi.nlm.nih.gov/gene/?term=283212
ENSG00000137312	FLOT1	flotillin 1	10211	https://www.ncbi.nlm.nih.gov/gene/?term=10211
ENSG00000104419	NDRG1	N-myc downstream regulated 1	10397	https://www.ncbi.nlm.nih.gov/gene/?term=10397
ENSG00000153914	SREK1	splicing regulatory glutamic acid and lysine rich protein 1	140890	https://www.ncbi.nlm.nih.gov/gene/?term=140890
ENSG00000134905	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial	79587	https://www.ncbi.nlm.nih.gov/gene/?term=79587
ENSG00000023909	GCLM	glutamate-cysteine ligase modifier subunit	2730	https://www.ncbi.nlm.nih.gov/gene/?term=2730
ENSG00000033178	UBA6	ubiquitin like modifier activating enzyme 6	55236	https://www.ncbi.nlm.nih.gov/gene/?term=55236
ENSG00000198624	CCDC69	coiled-coil domain containing 69	26112	https://www.ncbi.nlm.nih.gov/gene/?term=26112
ENSG00000105887	MTPN	myotrophin	136319	https://www.ncbi.nlm.nih.gov/gene/?term=136319
ENSG00000233954	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like	440567	https://www.ncbi.nlm.nih.gov/gene/?term=440567
ENSG00000198835	GJC2	gap junction protein gamma 2	57165	https://www.ncbi.nlm.nih.gov/gene/?term=57165
ENSG00000112984	KIF20A	kinesin family member 20A	10112	https://www.ncbi.nlm.nih.gov/gene/?term=10112
ENSG00000143125	PROK1	prokineticin 1	84432	https://www.ncbi.nlm.nih.gov/gene/?term=84432
ENSG00000189013	KIR2DL4	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4	3805	https://www.ncbi.nlm.nih.gov/gene/?term=3805
ENSG00000189013	LOC112268354	killer cell immunoglobulin-like receptor 2DL4	112268354	https://www.ncbi.nlm.nih.gov/gene/?term=112268354
ENSG00000136379	ABHD17C	abhydrolase domain containing 17C	58489	https://www.ncbi.nlm.nih.gov/gene/?term=58489
ENSG00000180251	SLC9A4	solute carrier family 9 member A4	389015	https://www.ncbi.nlm.nih.gov/gene/?term=389015
ENSG00000134049	IER3IP1	immediate early response 3 interacting protein 1	51124	https://www.ncbi.nlm.nih.gov/gene/?term=51124
ENSG00000091039	OSBPL8	oxysterol binding protein like 8	114882	https://www.ncbi.nlm.nih.gov/gene/?term=114882
ENSG00000100985	MMP9	matrix metallopeptidase 9	4318	https://www.ncbi.nlm.nih.gov/gene/?term=4318
ENSG00000197757	HOXC6	homeobox C6	3223	https://www.ncbi.nlm.nih.gov/gene/?term=3223
ENSG00000138814	PPP3CA	protein phosphatase 3 catalytic subunit alpha	5530	https://www.ncbi.nlm.nih.gov/gene/?term=5530
ENSG00000157557	ETS2	NA	2114	https://www.ncbi.nlm.nih.gov/gene/?term=2114
ENSG00000156140	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	9508	https://www.ncbi.nlm.nih.gov/gene/?term=9508
ENSG00000185480	PARPBP	PARP1 binding protein	55010	https://www.ncbi.nlm.nih.gov/gene/?term=55010
ENSG00000176903	PNMA1	PNMA family member 1	9240	https://www.ncbi.nlm.nih.gov/gene/?term=9240
ENSG00000084676	NCOA1	nuclear receptor coactivator 1	8648	https://www.ncbi.nlm.nih.gov/gene/?term=8648
ENSG00000124785	NRN1	neuritin 1	51299	https://www.ncbi.nlm.nih.gov/gene/?term=51299
ENSG00000147604	RPL7	ribosomal protein L7	6129	https://www.ncbi.nlm.nih.gov/gene/?term=6129
ENSG00000116679	IVNS1ABP	influenza virus NS1A binding protein	10625	https://www.ncbi.nlm.nih.gov/gene/?term=10625
ENSG00000065613	SLK	STE20 like kinase	9748	https://www.ncbi.nlm.nih.gov/gene/?term=9748
ENSG00000115607	IL18RAP	interleukin 18 receptor accessory protein	8807	https://www.ncbi.nlm.nih.gov/gene/?term=8807
ENSG00000135451	TROAP	trophinin associated protein	10024	https://www.ncbi.nlm.nih.gov/gene/?term=10024
ENSG00000109787	KLF3	Kruppel like factor 3	51274	https://www.ncbi.nlm.nih.gov/gene/?term=51274
ENSG00000144730	IL17RD	interleukin 17 receptor D	54756	https://www.ncbi.nlm.nih.gov/gene/?term=54756
ENSG00000153250	RBMS1	RNA binding motif single stranded interacting protein 1	5937	https://www.ncbi.nlm.nih.gov/gene/?term=5937
ENSG00000184635	ZNF93	zinc finger protein 93	81931	https://www.ncbi.nlm.nih.gov/gene/?term=81931
ENSG00000255221	CARD17	caspase recruitment domain family member 17	440068	https://www.ncbi.nlm.nih.gov/gene/?term=440068
ENSG00000185015	CA13	carbonic anhydrase 13	377677	https://www.ncbi.nlm.nih.gov/gene/?term=377677
ENSG00000146094	DOK3	docking protein 3	79930	https://www.ncbi.nlm.nih.gov/gene/?term=79930
ENSG00000159588	CCDC17	coiled-coil domain containing 17	149483	https://www.ncbi.nlm.nih.gov/gene/?term=149483
ENSG00000145907	G3BP1	G3BP stress granule assembly factor 1	10146	https://www.ncbi.nlm.nih.gov/gene/?term=10146
ENSG00000116663	FBXO6	F-box protein 6	26270	https://www.ncbi.nlm.nih.gov/gene/?term=26270
ENSG00000262874	C19orf84	chromosome 19 open reading frame 84	147646	https://www.ncbi.nlm.nih.gov/gene/?term=147646
ENSG00000134152	KATNBL1	katanin regulatory subunit B1 like 1	79768	https://www.ncbi.nlm.nih.gov/gene/?term=79768
ENSG00000124588	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2	4835	https://www.ncbi.nlm.nih.gov/gene/?term=4835
ENSG00000022840	RNF10	ring finger protein 10	9921	https://www.ncbi.nlm.nih.gov/gene/?term=9921
ENSG00000148834	GSTO1	glutathione S-transferase omega 1	9446	https://www.ncbi.nlm.nih.gov/gene/?term=9446
ENSG00000178307	TMEM11	transmembrane protein 11	8834	https://www.ncbi.nlm.nih.gov/gene/?term=8834
ENSG00000114547	ROPN1B	rhophilin associated tail protein 1B	152015	https://www.ncbi.nlm.nih.gov/gene/?term=152015
ENSG00000106211	HSPB1	heat shock protein family B (small) member 1	3315	https://www.ncbi.nlm.nih.gov/gene/?term=3315
ENSG00000116991	SIPA1L2	signal induced proliferation associated 1 like 2	57568	https://www.ncbi.nlm.nih.gov/gene/?term=57568
ENSG00000136688	IL36G	interleukin 36 gamma	56300	https://www.ncbi.nlm.nih.gov/gene/?term=56300
ENSG00000070495	JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase	23210	https://www.ncbi.nlm.nih.gov/gene/?term=23210
ENSG00000138111	MFSD13A	major facilitator superfamily domain containing 13A	79847	https://www.ncbi.nlm.nih.gov/gene/?term=79847
ENSG00000165917	RAPSN	receptor associated protein of the synapse	5913	https://www.ncbi.nlm.nih.gov/gene/?term=5913
ENSG00000018280	SLC11A1	solute carrier family 11 member 1	6556	https://www.ncbi.nlm.nih.gov/gene/?term=6556
ENSG00000123268	ATF1	activating transcription factor 1	466	https://www.ncbi.nlm.nih.gov/gene/?term=466
ENSG00000272414	FAM47E-STBD1	FAM47E-STBD1 readthrough	100631383	https://www.ncbi.nlm.nih.gov/gene/?term=100631383
ENSG00000105610	KLF1	Kruppel like factor 1	10661	https://www.ncbi.nlm.nih.gov/gene/?term=10661
ENSG00000137815	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	23168	https://www.ncbi.nlm.nih.gov/gene/?term=23168
ENSG00000156970	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	701	https://www.ncbi.nlm.nih.gov/gene/?term=701
ENSG00000123685	BATF3	basic leucine zipper ATF-like transcription factor 3	55509	https://www.ncbi.nlm.nih.gov/gene/?term=55509
ENSG00000100300	TSPO	translocator protein	706	https://www.ncbi.nlm.nih.gov/gene/?term=706
ENSG00000188820	CALHM6	calcium homeostasis modulator family member 6	441168	https://www.ncbi.nlm.nih.gov/gene/?term=441168
ENSG00000138801	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	9061	https://www.ncbi.nlm.nih.gov/gene/?term=9061
ENSG00000028116	VRK2	VRK serine/threonine kinase 2	7444	https://www.ncbi.nlm.nih.gov/gene/?term=7444
ENSG00000021574	SPAST	spastin	6683	https://www.ncbi.nlm.nih.gov/gene/?term=6683
ENSG00000164002	EXO5	exonuclease 5	64789	https://www.ncbi.nlm.nih.gov/gene/?term=64789
ENSG00000173846	PLK3	polo like kinase 3	1263	https://www.ncbi.nlm.nih.gov/gene/?term=1263
ENSG00000185507	IRF7	interferon regulatory factor 7	3665	https://www.ncbi.nlm.nih.gov/gene/?term=3665
ENSG00000139053	PDE6H	phosphodiesterase 6H	5149	https://www.ncbi.nlm.nih.gov/gene/?term=5149
ENSG00000160201	U2AF1	U2 small nuclear RNA auxiliary factor 1	7307	https://www.ncbi.nlm.nih.gov/gene/?term=7307
ENSG00000160201	U2AF1L5	U2 small nuclear RNA auxiliary factor 1 like 5	102724594	https://www.ncbi.nlm.nih.gov/gene/?term=102724594
ENSG00000178074	C2orf69	chromosome 2 open reading frame 69	205327	https://www.ncbi.nlm.nih.gov/gene/?term=205327
ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
ENSG00000179820	MYADM	myeloid associated differentiation marker	91663	https://www.ncbi.nlm.nih.gov/gene/?term=91663
ENSG00000176386	CDC26	cell division cycle 26	246184	https://www.ncbi.nlm.nih.gov/gene/?term=246184
ENSG00000014216	CAPN1	calpain 1	823	https://www.ncbi.nlm.nih.gov/gene/?term=823
ENSG00000166762	CATSPER2	cation channel sperm associated 2	117155	https://www.ncbi.nlm.nih.gov/gene/?term=117155
