userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000143390	RFX5	regulatory factor X5	5993	https://www.ncbi.nlm.nih.gov/gene/?term=5993
ENSG00000171067	C11orf24	chromosome 11 open reading frame 24	53838	https://www.ncbi.nlm.nih.gov/gene/?term=53838
ENSG00000178163	ZNF518B	zinc finger protein 518B	85460	https://www.ncbi.nlm.nih.gov/gene/?term=85460
ENSG00000214414	TRIM77	tripartite motif containing 77	390231	https://www.ncbi.nlm.nih.gov/gene/?term=390231
ENSG00000163481	RNF25	ring finger protein 25	64320	https://www.ncbi.nlm.nih.gov/gene/?term=64320
ENSG00000100068	LRP5L	LDL receptor related protein 5 like	91355	https://www.ncbi.nlm.nih.gov/gene/?term=91355
ENSG00000146676	PURB	purine rich element binding protein B	5814	https://www.ncbi.nlm.nih.gov/gene/?term=5814
ENSG00000165699	TSC1	TSC complex subunit 1	7248	https://www.ncbi.nlm.nih.gov/gene/?term=7248
ENSG00000198561	CTNND1	catenin delta 1	1500	https://www.ncbi.nlm.nih.gov/gene/?term=1500
ENSG00000198561	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)	100528016	https://www.ncbi.nlm.nih.gov/gene/?term=100528016
ENSG00000198824	CHAMP1	chromosome alignment maintaining phosphoprotein 1	283489	https://www.ncbi.nlm.nih.gov/gene/?term=283489
ENSG00000130714	POMT1	protein O-mannosyltransferase 1	10585	https://www.ncbi.nlm.nih.gov/gene/?term=10585
ENSG00000064115	TM7SF3	transmembrane 7 superfamily member 3	51768	https://www.ncbi.nlm.nih.gov/gene/?term=51768
ENSG00000146282	RARS2	arginyl-tRNA synthetase 2, mitochondrial	57038	https://www.ncbi.nlm.nih.gov/gene/?term=57038
ENSG00000185324	CDK10	cyclin dependent kinase 10	8558	https://www.ncbi.nlm.nih.gov/gene/?term=8558
ENSG00000112763	BTN2A1	butyrophilin subfamily 2 member A1	11120	https://www.ncbi.nlm.nih.gov/gene/?term=11120
ENSG00000107949	BCCIP	BRCA2 and CDKN1A interacting protein	56647	https://www.ncbi.nlm.nih.gov/gene/?term=56647
ENSG00000151233	GXYLT1	glucoside xylosyltransferase 1	283464	https://www.ncbi.nlm.nih.gov/gene/?term=283464
ENSG00000171566	PLRG1	pleiotropic regulator 1	5356	https://www.ncbi.nlm.nih.gov/gene/?term=5356
ENSG00000010295	IFFO1	intermediate filament family orphan 1	25900	https://www.ncbi.nlm.nih.gov/gene/?term=25900
ENSG00000101040	ZMYND8	zinc finger MYND-type containing 8	23613	https://www.ncbi.nlm.nih.gov/gene/?term=23613
ENSG00000103591	AAGAB	alpha and gamma adaptin binding protein	79719	https://www.ncbi.nlm.nih.gov/gene/?term=79719
ENSG00000175390	EIF3F	eukaryotic translation initiation factor 3 subunit F	8665	https://www.ncbi.nlm.nih.gov/gene/?term=8665
ENSG00000113658	SMAD5	SMAD family member 5	4090	https://www.ncbi.nlm.nih.gov/gene/?term=4090
ENSG00000109618	SEPSECS	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	51091	https://www.ncbi.nlm.nih.gov/gene/?term=51091
ENSG00000130723	PRRC2B	proline rich coiled-coil 2B	84726	https://www.ncbi.nlm.nih.gov/gene/?term=84726
ENSG00000011083	SLC6A7	solute carrier family 6 member 7	6534	https://www.ncbi.nlm.nih.gov/gene/?term=6534
ENSG00000057468	MSH4	mutS homolog 4	4438	https://www.ncbi.nlm.nih.gov/gene/?term=4438
ENSG00000221983	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1	7311	https://www.ncbi.nlm.nih.gov/gene/?term=7311
ENSG00000139291	TMEM19	transmembrane protein 19	55266	https://www.ncbi.nlm.nih.gov/gene/?term=55266
ENSG00000231738	TSPAN19	tetraspanin 19	144448	https://www.ncbi.nlm.nih.gov/gene/?term=144448
ENSG00000155463	OXA1L	OXA1L, mitochondrial inner membrane protein	5018	https://www.ncbi.nlm.nih.gov/gene/?term=5018
ENSG00000097007	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase	25	https://www.ncbi.nlm.nih.gov/gene/?term=25
ENSG00000180061	TMEM150B	transmembrane protein 150B	284417	https://www.ncbi.nlm.nih.gov/gene/?term=284417
ENSG00000109184	DCUN1D4	defective in cullin neddylation 1 domain containing 4	23142	https://www.ncbi.nlm.nih.gov/gene/?term=23142
ENSG00000114316	USP4	ubiquitin specific peptidase 4	7375	https://www.ncbi.nlm.nih.gov/gene/?term=7375
ENSG00000114316	LOC107986084	Sjoegren syndrome nuclear autoantigen 1 homolog	107986084	https://www.ncbi.nlm.nih.gov/gene/?term=107986084
ENSG00000115806	GORASP2	golgi reassembly stacking protein 2	26003	https://www.ncbi.nlm.nih.gov/gene/?term=26003
ENSG00000147140	NONO	non-POU domain containing octamer binding	4841	https://www.ncbi.nlm.nih.gov/gene/?term=4841
ENSG00000177352	CCDC71	coiled-coil domain containing 71	64925	https://www.ncbi.nlm.nih.gov/gene/?term=64925
ENSG00000172840	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	57546	https://www.ncbi.nlm.nih.gov/gene/?term=57546
ENSG00000172349	IL16	interleukin 16	3603	https://www.ncbi.nlm.nih.gov/gene/?term=3603
ENSG00000088247	KHSRP	KH-type splicing regulatory protein	8570	https://www.ncbi.nlm.nih.gov/gene/?term=8570
ENSG00000213199	ASIC3	acid sensing ion channel subunit 3	9311	https://www.ncbi.nlm.nih.gov/gene/?term=9311
ENSG00000183978	COA3	cytochrome c oxidase assembly factor 3	28958	https://www.ncbi.nlm.nih.gov/gene/?term=28958
ENSG00000134253	TRIM45	tripartite motif containing 45	80263	https://www.ncbi.nlm.nih.gov/gene/?term=80263
ENSG00000196177	ACADSB	acyl-CoA dehydrogenase short/branched chain	36	https://www.ncbi.nlm.nih.gov/gene/?term=36
ENSG00000213988	ZNF90	zinc finger protein 90	7643	https://www.ncbi.nlm.nih.gov/gene/?term=7643
ENSG00000100926	TM9SF1	transmembrane 9 superfamily member 1	10548	https://www.ncbi.nlm.nih.gov/gene/?term=10548
ENSG00000067606	PRKCZ	protein kinase C zeta	5590	https://www.ncbi.nlm.nih.gov/gene/?term=5590
ENSG00000185344	ATP6V0A2	ATPase H+ transporting V0 subunit a2	23545	https://www.ncbi.nlm.nih.gov/gene/?term=23545
ENSG00000146243	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1	134728	https://www.ncbi.nlm.nih.gov/gene/?term=134728
ENSG00000103266	STUB1	STIP1 homology and U-box containing protein 1	10273	https://www.ncbi.nlm.nih.gov/gene/?term=10273
ENSG00000110063	DCPS	decapping enzyme, scavenger	28960	https://www.ncbi.nlm.nih.gov/gene/?term=28960
ENSG00000172915	NBEA	neurobeachin	26960	https://www.ncbi.nlm.nih.gov/gene/?term=26960
ENSG00000136715	SAP130	Sin3A associated protein 130	79595	https://www.ncbi.nlm.nih.gov/gene/?term=79595
ENSG00000172046	USP19	ubiquitin specific peptidase 19	10869	https://www.ncbi.nlm.nih.gov/gene/?term=10869
ENSG00000173418	NAA20	N(alpha)-acetyltransferase 20, NatB catalytic subunit	51126	https://www.ncbi.nlm.nih.gov/gene/?term=51126
ENSG00000156261	CCT8	chaperonin containing TCP1 subunit 8	10694	https://www.ncbi.nlm.nih.gov/gene/?term=10694
ENSG00000092068	SLC7A8	solute carrier family 7 member 8	23428	https://www.ncbi.nlm.nih.gov/gene/?term=23428
ENSG00000178567	EPM2AIP1	EPM2A interacting protein 1	9852	https://www.ncbi.nlm.nih.gov/gene/?term=9852
ENSG00000103657	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	8925	https://www.ncbi.nlm.nih.gov/gene/?term=8925
ENSG00000152147	GEMIN6	gem nuclear organelle associated protein 6	79833	https://www.ncbi.nlm.nih.gov/gene/?term=79833
ENSG00000133103	COG6	component of oligomeric golgi complex 6	57511	https://www.ncbi.nlm.nih.gov/gene/?term=57511
ENSG00000213079	SCAF8	SR-related CTD associated factor 8	22828	https://www.ncbi.nlm.nih.gov/gene/?term=22828
ENSG00000243943	ZNF512	zinc finger protein 512	84450	https://www.ncbi.nlm.nih.gov/gene/?term=84450
ENSG00000149636	DSN1	DSN1 homolog, MIS12 kinetochore complex component	79980	https://www.ncbi.nlm.nih.gov/gene/?term=79980
ENSG00000133059	DSTYK	dual serine/threonine and tyrosine protein kinase	25778	https://www.ncbi.nlm.nih.gov/gene/?term=25778
ENSG00000186395	KRT10	keratin 10	3858	https://www.ncbi.nlm.nih.gov/gene/?term=3858
ENSG00000181830	SLC35C1	solute carrier family 35 member C1	55343	https://www.ncbi.nlm.nih.gov/gene/?term=55343
ENSG00000187187	ZNF546	zinc finger protein 546	339327	https://www.ncbi.nlm.nih.gov/gene/?term=339327
ENSG00000119673	ACOT2	acyl-CoA thioesterase 2	10965	https://www.ncbi.nlm.nih.gov/gene/?term=10965
ENSG00000174628	IQCK	IQ motif containing K	124152	https://www.ncbi.nlm.nih.gov/gene/?term=124152
ENSG00000044574	HSPA5	heat shock protein family A (Hsp70) member 5	3309	https://www.ncbi.nlm.nih.gov/gene/?term=3309
ENSG00000115289	PCGF1	polycomb group ring finger 1	84759	https://www.ncbi.nlm.nih.gov/gene/?term=84759
ENSG00000105982	RNF32	ring finger protein 32	140545	https://www.ncbi.nlm.nih.gov/gene/?term=140545
ENSG00000078808	SDF4	stromal cell derived factor 4	51150	https://www.ncbi.nlm.nih.gov/gene/?term=51150
ENSG00000079819	EPB41L2	erythrocyte membrane protein band 4.1 like 2	2037	https://www.ncbi.nlm.nih.gov/gene/?term=2037
ENSG00000145439	CBR4	carbonyl reductase 4	84869	https://www.ncbi.nlm.nih.gov/gene/?term=84869
ENSG00000062725	APPBP2	amyloid beta precursor protein binding protein 2	10513	https://www.ncbi.nlm.nih.gov/gene/?term=10513
ENSG00000167880	EVPL	envoplakin	2125	https://www.ncbi.nlm.nih.gov/gene/?term=2125
ENSG00000117322	CR2	complement C3d receptor 2	1380	https://www.ncbi.nlm.nih.gov/gene/?term=1380
ENSG00000092850	TEKT2	tektin 2	27285	https://www.ncbi.nlm.nih.gov/gene/?term=27285
ENSG00000146826	C7orf43	chromosome 7 open reading frame 43	55262	https://www.ncbi.nlm.nih.gov/gene/?term=55262
ENSG00000185101	ANO9	anoctamin 9	338440	https://www.ncbi.nlm.nih.gov/gene/?term=338440
ENSG00000173338	KCNK7	potassium two pore domain channel subfamily K member 7	10089	https://www.ncbi.nlm.nih.gov/gene/?term=10089
ENSG00000260314	MRC1	mannose receptor C-type 1	4360	https://www.ncbi.nlm.nih.gov/gene/?term=4360
ENSG00000133110	POSTN	periostin	10631	https://www.ncbi.nlm.nih.gov/gene/?term=10631
ENSG00000111879	FAM184A	family with sequence similarity 184 member A	79632	https://www.ncbi.nlm.nih.gov/gene/?term=79632
ENSG00000147010	SH3KBP1	SH3 domain containing kinase binding protein 1	30011	https://www.ncbi.nlm.nih.gov/gene/?term=30011
ENSG00000120942	UBIAD1	UbiA prenyltransferase domain containing 1	29914	https://www.ncbi.nlm.nih.gov/gene/?term=29914
ENSG00000136925	TSTD2	thiosulfate sulfurtransferase like domain containing 2	158427	https://www.ncbi.nlm.nih.gov/gene/?term=158427
ENSG00000127022	CANX	calnexin	821	https://www.ncbi.nlm.nih.gov/gene/?term=821
ENSG00000083896	YTHDC1	YTH domain containing 1	91746	https://www.ncbi.nlm.nih.gov/gene/?term=91746
ENSG00000124422	USP22	ubiquitin specific peptidase 22	23326	https://www.ncbi.nlm.nih.gov/gene/?term=23326
ENSG00000187994	RINL	Ras and Rab interactor like	126432	https://www.ncbi.nlm.nih.gov/gene/?term=126432
ENSG00000141905	NFIC	nuclear factor I C	4782	https://www.ncbi.nlm.nih.gov/gene/?term=4782
ENSG00000196357	ZNF565	zinc finger protein 565	147929	https://www.ncbi.nlm.nih.gov/gene/?term=147929
ENSG00000131051	RBM39	RNA binding motif protein 39	9584	https://www.ncbi.nlm.nih.gov/gene/?term=9584
ENSG00000112514	CUTA	cutA divalent cation tolerance homolog	51596	https://www.ncbi.nlm.nih.gov/gene/?term=51596
ENSG00000126790	L3HYPDH	trans-L-3-hydroxyproline dehydratase	112849	https://www.ncbi.nlm.nih.gov/gene/?term=112849
ENSG00000138892	TTLL8	tubulin tyrosine ligase like 8	164714	https://www.ncbi.nlm.nih.gov/gene/?term=164714
ENSG00000183783	KCTD8	potassium channel tetramerization domain containing 8	386617	https://www.ncbi.nlm.nih.gov/gene/?term=386617
ENSG00000125462	C1orf61	chromosome 1 open reading frame 61	10485	https://www.ncbi.nlm.nih.gov/gene/?term=10485
ENSG00000116396	KCNC4	potassium voltage-gated channel subfamily C member 4	3749	https://www.ncbi.nlm.nih.gov/gene/?term=3749
ENSG00000116455	WDR77	WD repeat domain 77	79084	https://www.ncbi.nlm.nih.gov/gene/?term=79084
ENSG00000072501	SMC1A	structural maintenance of chromosomes 1A	8243	https://www.ncbi.nlm.nih.gov/gene/?term=8243
ENSG00000181773	GPR3	G protein-coupled receptor 3	2827	https://www.ncbi.nlm.nih.gov/gene/?term=2827
ENSG00000186687	LYRM7	LYR motif containing 7	90624	https://www.ncbi.nlm.nih.gov/gene/?term=90624
ENSG00000166860	ZBTB39	zinc finger and BTB domain containing 39	9880	https://www.ncbi.nlm.nih.gov/gene/?term=9880
ENSG00000081721	DUSP12	dual specificity phosphatase 12	11266	https://www.ncbi.nlm.nih.gov/gene/?term=11266
ENSG00000168028	RPSA	ribosomal protein SA	3921	https://www.ncbi.nlm.nih.gov/gene/?term=3921
ENSG00000156076	WIF1	WNT inhibitory factor 1	11197	https://www.ncbi.nlm.nih.gov/gene/?term=11197
ENSG00000197969	VPS13A	vacuolar protein sorting 13 homolog A	23230	https://www.ncbi.nlm.nih.gov/gene/?term=23230
ENSG00000172775	FAM192A	family with sequence similarity 192 member A	80011	https://www.ncbi.nlm.nih.gov/gene/?term=80011
ENSG00000107862	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1	8729	https://www.ncbi.nlm.nih.gov/gene/?term=8729
ENSG00000161547	SRSF2	serine and arginine rich splicing factor 2	6427	https://www.ncbi.nlm.nih.gov/gene/?term=6427
ENSG00000165757	JCAD	junctional cadherin 5 associated	57608	https://www.ncbi.nlm.nih.gov/gene/?term=57608
ENSG00000065526	SPEN	spen family transcriptional repressor	23013	https://www.ncbi.nlm.nih.gov/gene/?term=23013
ENSG00000140943	MBTPS1	membrane bound transcription factor peptidase, site 1	8720	https://www.ncbi.nlm.nih.gov/gene/?term=8720
ENSG00000137501	SYTL2	synaptotagmin like 2	54843	https://www.ncbi.nlm.nih.gov/gene/?term=54843
ENSG00000185565	LSAMP	limbic system associated membrane protein	4045	https://www.ncbi.nlm.nih.gov/gene/?term=4045
ENSG00000008869	HEATR5B	HEAT repeat containing 5B	54497	https://www.ncbi.nlm.nih.gov/gene/?term=54497
ENSG00000131844	MCCC2	methylcrotonoyl-CoA carboxylase 2	64087	https://www.ncbi.nlm.nih.gov/gene/?term=64087
ENSG00000155530	LRGUK	leucine rich repeats and guanylate kinase domain containing	136332	https://www.ncbi.nlm.nih.gov/gene/?term=136332
ENSG00000125482	TTF1	transcription termination factor 1	7270	https://www.ncbi.nlm.nih.gov/gene/?term=7270
ENSG00000186119	OR5D18	olfactory receptor family 5 subfamily D member 18	219438	https://www.ncbi.nlm.nih.gov/gene/?term=219438
ENSG00000039560	RAI14	retinoic acid induced 14	26064	https://www.ncbi.nlm.nih.gov/gene/?term=26064
ENSG00000149313	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	60496	https://www.ncbi.nlm.nih.gov/gene/?term=60496
ENSG00000168906	MAT2A	methionine adenosyltransferase 2A	4144	https://www.ncbi.nlm.nih.gov/gene/?term=4144
ENSG00000109762	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
ENSG00000150990	DHX37	DEAH-box helicase 37	57647	https://www.ncbi.nlm.nih.gov/gene/?term=57647
ENSG00000162490	DRAXIN	dorsal inhibitory axon guidance protein	374946	https://www.ncbi.nlm.nih.gov/gene/?term=374946
ENSG00000243716	NPIPB4	nuclear pore complex interacting protein family member B4	440345	https://www.ncbi.nlm.nih.gov/gene/?term=440345
ENSG00000243716	NPIPB5	nuclear pore complex interacting protein family member B5	100132247	https://www.ncbi.nlm.nih.gov/gene/?term=100132247
ENSG00000117595	IRF6	interferon regulatory factor 6	3664	https://www.ncbi.nlm.nih.gov/gene/?term=3664
ENSG00000085978	ATG16L1	autophagy related 16 like 1	55054	https://www.ncbi.nlm.nih.gov/gene/?term=55054
ENSG00000136807	CDK9	cyclin dependent kinase 9	1025	https://www.ncbi.nlm.nih.gov/gene/?term=1025
ENSG00000084774	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	790	https://www.ncbi.nlm.nih.gov/gene/?term=790
ENSG00000172058	SERF1A	small EDRK-rich factor 1A	8293	https://www.ncbi.nlm.nih.gov/gene/?term=8293
ENSG00000007545	CRAMP1	cramped chromatin regulator homolog 1	57585	https://www.ncbi.nlm.nih.gov/gene/?term=57585
ENSG00000160284	SPATC1L	spermatogenesis and centriole associated 1 like	84221	https://www.ncbi.nlm.nih.gov/gene/?term=84221
ENSG00000106443	PHF14	PHD finger protein 14	9678	https://www.ncbi.nlm.nih.gov/gene/?term=9678
ENSG00000168101	NUDT16L1	nudix hydrolase 16 like 1	84309	https://www.ncbi.nlm.nih.gov/gene/?term=84309
ENSG00000116984	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	4548	https://www.ncbi.nlm.nih.gov/gene/?term=4548
ENSG00000159200	RCAN1	regulator of calcineurin 1	1827	https://www.ncbi.nlm.nih.gov/gene/?term=1827
ENSG00000128585	MKLN1	muskelin 1	4289	https://www.ncbi.nlm.nih.gov/gene/?term=4289
ENSG00000172530	BANP	BTG3 associated nuclear protein	54971	https://www.ncbi.nlm.nih.gov/gene/?term=54971
ENSG00000100604	CHGA	chromogranin A	1113	https://www.ncbi.nlm.nih.gov/gene/?term=1113
ENSG00000011275	RNF216	ring finger protein 216	54476	https://www.ncbi.nlm.nih.gov/gene/?term=54476
ENSG00000100372	SLC25A17	solute carrier family 25 member 17	10478	https://www.ncbi.nlm.nih.gov/gene/?term=10478
ENSG00000055483	USP36	ubiquitin specific peptidase 36	57602	https://www.ncbi.nlm.nih.gov/gene/?term=57602
ENSG00000168872	DDX19A	DEAD-box helicase 19A	55308	https://www.ncbi.nlm.nih.gov/gene/?term=55308
ENSG00000140836	ZFHX3	zinc finger homeobox 3	463	https://www.ncbi.nlm.nih.gov/gene/?term=463
ENSG00000140836	C16orf47	chromosome 16 open reading frame 47	388289	https://www.ncbi.nlm.nih.gov/gene/?term=388289
ENSG00000162402	USP24	ubiquitin specific peptidase 24	23358	https://www.ncbi.nlm.nih.gov/gene/?term=23358
ENSG00000158941	CCAR2	cell cycle and apoptosis regulator 2	57805	https://www.ncbi.nlm.nih.gov/gene/?term=57805
ENSG00000123178	SPRYD7	SPRY domain containing 7	57213	https://www.ncbi.nlm.nih.gov/gene/?term=57213
ENSG00000156170	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6	137682	https://www.ncbi.nlm.nih.gov/gene/?term=137682
ENSG00000159140	SON	SON DNA binding protein	6651	https://www.ncbi.nlm.nih.gov/gene/?term=6651
ENSG00000106628	POLD2	DNA polymerase delta 2, accessory subunit	5425	https://www.ncbi.nlm.nih.gov/gene/?term=5425
ENSG00000119707	RBM25	RNA binding motif protein 25	58517	https://www.ncbi.nlm.nih.gov/gene/?term=58517
ENSG00000047410	TPR	translocated promoter region, nuclear basket protein	7175	https://www.ncbi.nlm.nih.gov/gene/?term=7175
ENSG00000169271	HSPB3	heat shock protein family B (small) member 3	8988	https://www.ncbi.nlm.nih.gov/gene/?term=8988
ENSG00000075891	PAX2	paired box 2	5076	https://www.ncbi.nlm.nih.gov/gene/?term=5076
ENSG00000108298	RPL19	ribosomal protein L19	6143	https://www.ncbi.nlm.nih.gov/gene/?term=6143
ENSG00000144028	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200	23020	https://www.ncbi.nlm.nih.gov/gene/?term=23020
ENSG00000198920	KIAA0753	KIAA0753	9851	https://www.ncbi.nlm.nih.gov/gene/?term=9851
ENSG00000154016	GRAP	GRB2 related adaptor protein	10750	https://www.ncbi.nlm.nih.gov/gene/?term=10750
ENSG00000119777	TMEM214	transmembrane protein 214	54867	https://www.ncbi.nlm.nih.gov/gene/?term=54867
ENSG00000011021	CLCN6	chloride voltage-gated channel 6	1185	https://www.ncbi.nlm.nih.gov/gene/?term=1185
ENSG00000011021	NPPA-AS1	NPPA antisense RNA 1	100379251	https://www.ncbi.nlm.nih.gov/gene/?term=100379251
ENSG00000182287	AP1S2	adaptor related protein complex 1 subunit sigma 2	8905	https://www.ncbi.nlm.nih.gov/gene/?term=8905
ENSG00000116690	PRG4	proteoglycan 4	10216	https://www.ncbi.nlm.nih.gov/gene/?term=10216
ENSG00000053918	KCNQ1	potassium voltage-gated channel subfamily Q member 1	3784	https://www.ncbi.nlm.nih.gov/gene/?term=3784
ENSG00000172534	HCFC1	host cell factor C1	3054	https://www.ncbi.nlm.nih.gov/gene/?term=3054
ENSG00000182712	CMC4	C-X9-C motif containing 4	100272147	https://www.ncbi.nlm.nih.gov/gene/?term=100272147
ENSG00000171813	PWWP2B	PWWP domain containing 2B	170394	https://www.ncbi.nlm.nih.gov/gene/?term=170394
ENSG00000168096	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	124401	https://www.ncbi.nlm.nih.gov/gene/?term=124401
ENSG00000197479	PCDHB11	protocadherin beta 11	56125	https://www.ncbi.nlm.nih.gov/gene/?term=56125
ENSG00000164081	TEX264	testis expressed 264	51368	https://www.ncbi.nlm.nih.gov/gene/?term=51368
ENSG00000204070	SYS1	SYS1, golgi trafficking protein	90196	https://www.ncbi.nlm.nih.gov/gene/?term=90196
ENSG00000038532	CLEC16A	C-type lectin domain containing 16A	23274	https://www.ncbi.nlm.nih.gov/gene/?term=23274
ENSG00000213619	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	4722	https://www.ncbi.nlm.nih.gov/gene/?term=4722
ENSG00000136518	ACTL6A	actin like 6A	86	https://www.ncbi.nlm.nih.gov/gene/?term=86
ENSG00000050426	LETMD1	LETM1 domain containing 1	25875	https://www.ncbi.nlm.nih.gov/gene/?term=25875
ENSG00000167637	ZNF283	zinc finger protein 283	284349	https://www.ncbi.nlm.nih.gov/gene/?term=284349
ENSG00000143314	MRPL24	mitochondrial ribosomal protein L24	79590	https://www.ncbi.nlm.nih.gov/gene/?term=79590
ENSG00000112182	BACH2	BTB domain and CNC homolog 2	60468	https://www.ncbi.nlm.nih.gov/gene/?term=60468
ENSG00000176055	MBLAC2	metallo-beta-lactamase domain containing 2	153364	https://www.ncbi.nlm.nih.gov/gene/?term=153364
ENSG00000196693	ZNF33B	zinc finger protein 33B	7582	https://www.ncbi.nlm.nih.gov/gene/?term=7582
ENSG00000157985	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	116987	https://www.ncbi.nlm.nih.gov/gene/?term=116987
ENSG00000105726	ATP13A1	ATPase 13A1	57130	https://www.ncbi.nlm.nih.gov/gene/?term=57130
ENSG00000163002	NUP35	nucleoporin 35	129401	https://www.ncbi.nlm.nih.gov/gene/?term=129401
ENSG00000169016	E2F6	E2F transcription factor 6	1876	https://www.ncbi.nlm.nih.gov/gene/?term=1876
ENSG00000170632	ARMC10	armadillo repeat containing 10	83787	https://www.ncbi.nlm.nih.gov/gene/?term=83787
ENSG00000196155	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4	25894	https://www.ncbi.nlm.nih.gov/gene/?term=25894
ENSG00000186141	POLR3C	RNA polymerase III subunit C	10623	https://www.ncbi.nlm.nih.gov/gene/?term=10623
ENSG00000168826	ZBTB49	zinc finger and BTB domain containing 49	166793	https://www.ncbi.nlm.nih.gov/gene/?term=166793
ENSG00000072864	NDE1	nudE neurodevelopment protein 1	54820	https://www.ncbi.nlm.nih.gov/gene/?term=54820
ENSG00000078687	TNRC6C	trinucleotide repeat containing adaptor 6C	57690	https://www.ncbi.nlm.nih.gov/gene/?term=57690
ENSG00000181396	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3	79701	https://www.ncbi.nlm.nih.gov/gene/?term=79701
ENSG00000116205	TCEANC2	transcription elongation factor A N-terminal and central domain containing 2	127428	https://www.ncbi.nlm.nih.gov/gene/?term=127428
ENSG00000184164	CRELD2	cysteine rich with EGF like domains 2	79174	https://www.ncbi.nlm.nih.gov/gene/?term=79174
ENSG00000163832	ELP6	elongator acetyltransferase complex subunit 6	54859	https://www.ncbi.nlm.nih.gov/gene/?term=54859
ENSG00000127452	FBXL12	F-box and leucine rich repeat protein 12	54850	https://www.ncbi.nlm.nih.gov/gene/?term=54850
ENSG00000158488	CD1E	CD1e molecule	913	https://www.ncbi.nlm.nih.gov/gene/?term=913
ENSG00000136451	VEZF1	vascular endothelial zinc finger 1	7716	https://www.ncbi.nlm.nih.gov/gene/?term=7716
ENSG00000104228	TRIM35	tripartite motif containing 35	23087	https://www.ncbi.nlm.nih.gov/gene/?term=23087
ENSG00000101350	KIF3B	kinesin family member 3B	9371	https://www.ncbi.nlm.nih.gov/gene/?term=9371
ENSG00000102172	SMS	spermine synthase	6611	https://www.ncbi.nlm.nih.gov/gene/?term=6611
ENSG00000106003	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	3955	https://www.ncbi.nlm.nih.gov/gene/?term=3955
ENSG00000130347	RTN4IP1	reticulon 4 interacting protein 1	84816	https://www.ncbi.nlm.nih.gov/gene/?term=84816
ENSG00000135953	MFSD9	major facilitator superfamily domain containing 9	84804	https://www.ncbi.nlm.nih.gov/gene/?term=84804
ENSG00000049192	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	11174	https://www.ncbi.nlm.nih.gov/gene/?term=11174
ENSG00000184640	SEPT9	septin 9	10801	https://www.ncbi.nlm.nih.gov/gene/?term=10801
ENSG00000258890	CEP95	centrosomal protein 95	90799	https://www.ncbi.nlm.nih.gov/gene/?term=90799
ENSG00000197345	MRPL21	mitochondrial ribosomal protein L21	219927	https://www.ncbi.nlm.nih.gov/gene/?term=219927
ENSG00000037757	MRI1	methylthioribose-1-phosphate isomerase 1	84245	https://www.ncbi.nlm.nih.gov/gene/?term=84245
ENSG00000109689	STIM2	stromal interaction molecule 2	57620	https://www.ncbi.nlm.nih.gov/gene/?term=57620
ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV	814	https://www.ncbi.nlm.nih.gov/gene/?term=814
ENSG00000104853	CLPTM1	CLPTM1, transmembrane protein	1209	https://www.ncbi.nlm.nih.gov/gene/?term=1209
ENSG00000133739	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1	85444	https://www.ncbi.nlm.nih.gov/gene/?term=85444
ENSG00000106948	AKNA	AT-hook transcription factor	80709	https://www.ncbi.nlm.nih.gov/gene/?term=80709
ENSG00000160679	CHTOP	chromatin target of PRMT1	26097	https://www.ncbi.nlm.nih.gov/gene/?term=26097
ENSG00000185033	SEMA4B	semaphorin 4B	10509	https://www.ncbi.nlm.nih.gov/gene/?term=10509
ENSG00000132604	TERF2	telomeric repeat binding factor 2	7014	https://www.ncbi.nlm.nih.gov/gene/?term=7014
ENSG00000183513	COA5	cytochrome c oxidase assembly factor 5	493753	https://www.ncbi.nlm.nih.gov/gene/?term=493753
ENSG00000162851	TFB2M	transcription factor B2, mitochondrial	64216	https://www.ncbi.nlm.nih.gov/gene/?term=64216
