userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000139890	REM2	RRAD and GEM like GTPase 2	161253	https://www.ncbi.nlm.nih.gov/gene/?term=161253
ENSG00000137261	KIAA0319	KIAA0319	9856	https://www.ncbi.nlm.nih.gov/gene/?term=9856
ENSG00000119714	GPR68	G protein-coupled receptor 68	8111	https://www.ncbi.nlm.nih.gov/gene/?term=8111
ENSG00000179344	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	3119	https://www.ncbi.nlm.nih.gov/gene/?term=3119
ENSG00000160932	LY6E	lymphocyte antigen 6 family member E	4061	https://www.ncbi.nlm.nih.gov/gene/?term=4061
ENSG00000162444	RBP7	retinol binding protein 7	116362	https://www.ncbi.nlm.nih.gov/gene/?term=116362
ENSG00000162747	FCGR3B	Fc fragment of IgG receptor IIIb	2215	https://www.ncbi.nlm.nih.gov/gene/?term=2215
ENSG00000214872	SMTNL1	smoothelin like 1	219537	https://www.ncbi.nlm.nih.gov/gene/?term=219537
ENSG00000089127	OAS1	2'-5'-oligoadenylate synthetase 1	4938	https://www.ncbi.nlm.nih.gov/gene/?term=4938
ENSG00000260238	PMF1-BGLAP	PMF1-BGLAP readthrough	100527963	https://www.ncbi.nlm.nih.gov/gene/?term=100527963
ENSG00000154928	EPHB1	EPH receptor B1	2047	https://www.ncbi.nlm.nih.gov/gene/?term=2047
ENSG00000249662	LINC02218	long intergenic non-protein coding RNA 2218	102723526	https://www.ncbi.nlm.nih.gov/gene/?term=102723526
ENSG00000174611	KY	kyphoscoliosis peptidase	339855	https://www.ncbi.nlm.nih.gov/gene/?term=339855
ENSG00000134326	CMPK2	cytidine/uridine monophosphate kinase 2	129607	https://www.ncbi.nlm.nih.gov/gene/?term=129607
ENSG00000119917	IFIT3	interferon induced protein with tetratricopeptide repeats 3	3437	https://www.ncbi.nlm.nih.gov/gene/?term=3437
ENSG00000244617	ASPRV1	aspartic peptidase retroviral like 1	151516	https://www.ncbi.nlm.nih.gov/gene/?term=151516
ENSG00000131355	ADGRE3	adhesion G protein-coupled receptor E3	84658	https://www.ncbi.nlm.nih.gov/gene/?term=84658
ENSG00000122679	RAMP3	receptor activity modifying protein 3	10268	https://www.ncbi.nlm.nih.gov/gene/?term=10268
ENSG00000187758	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	124	https://www.ncbi.nlm.nih.gov/gene/?term=124
ENSG00000134321	RSAD2	radical S-adenosyl methionine domain containing 2	91543	https://www.ncbi.nlm.nih.gov/gene/?term=91543
ENSG00000182782	HCAR2	hydroxycarboxylic acid receptor 2	338442	https://www.ncbi.nlm.nih.gov/gene/?term=338442
ENSG00000165131	LLCFC1	LLLL and CFNLAS motif containing 1	135927	https://www.ncbi.nlm.nih.gov/gene/?term=135927
ENSG00000149131	SERPING1	serpin family G member 1	710	https://www.ncbi.nlm.nih.gov/gene/?term=710
ENSG00000255398	HCAR3	hydroxycarboxylic acid receptor 3	8843	https://www.ncbi.nlm.nih.gov/gene/?term=8843
ENSG00000196549	MME	membrane metalloendopeptidase	4311	https://www.ncbi.nlm.nih.gov/gene/?term=4311
